-978.80016018,823.75069186
-979.00015715,823.75166902
-979.20015416,823.75264545
-979.40015125,823.75362043
-979.60014846,823.75459324
-979.80014583,823.75556315
-980.00014340,823.75652944
-980.20014120,823.75749138
-980.40013929,823.75844825
-980.60013769,823.75939933
-980.80013645,823.76034389
-981.00013560,823.76128242
-981.20013494,823.76223069
-981.40013414,823.76321498
-981.60013288,823.76426179
-981.80013083,823.76539760
-982.00012765,823.76664890
-982.20012301,823.76804218
-982.40011657,823.76960392
-982.60010802,823.77136062
-982.80009701,823.77333875
-983.00008321,823.77556466
-983.20006657,823.77804317
-983.40004752,823.78073550
-983.60002661,823.78359758
-983.80000435,823.78658535
-983.99998125,823.78965474
-984.19995786,823.79276170
-984.39993469,823.79586217
-984.59991225,823.79891208
-984.79989108,823.80186736
-984.99987170,823.80468396
-985.19985453,823.80732538
-985.39983938,823.80980635
-985.59982576,823.81216286
-985.79981320,823.81443095
-985.99980124,823.81664666
-986.19978940,823.81884606
-986.39977721,823.82106517
-986.59976420,823.82334006
-986.79974990,823.82570677
-986.99973383,823.82820134
-987.19971554,823.83085854
-987.39969498,823.83368287
-987.59967253,823.83664828
-987.79964857,823.83972737
-987.99962349,823.84289272
-988.19959768,823.84611695
-988.39957152,823.84937262
-988.59954541,823.85263235
-988.79951973,823.85586873
-988.99949486,823.85905434
-989.19947120,823.86216191
-989.39944888,823.86518023
-989.59942757,823.86813012
-989.79940686,823.87103617
-989.99938636,823.87392299
-990.19936567,823.87681518
-990.39934438,823.87973733
-990.59932211,823.88271404
-990.79929844,823.88576991
-990.99927299,823.88892954
-991.19924535,823.89221753
-991.39921520,823.89565360
-991.59918268,823.89922995
-991.79914809,823.90292916
-991.99911172,823.90673380
-992.19907386,823.91062643
-992.39903482,823.91458963
-992.59899488,823.91860596
-992.79895435,823.92265800
-992.99891351,823.92672830
-993.19887267,823.93079944
-993.39883212,823.93485402
-993.59879209,823.93887878
-993.79875266,823.94286851
-993.99871391,823.94681893
-994.19867592,823.95072575
-994.39863877,823.95458471
-994.59860253,823.95839151
-994.79856728,823.96214188
-994.99853310,823.96583153
-995.19850006,823.96945620
-995.39846824,823.97301159
-995.59843771,823.97649382
-995.79840835,823.97990999
-995.99837982,823.98327940
-996.19835180,823.98662197
-996.39832393,823.98995763
-996.59829589,823.99330631
-996.79826732,823.99668793
-996.99823789,824.00012241
-997.19820726,824.00362969
-997.39817509,824.00722969
-997.59814104,824.01094233
-997.79810483,824.01478359
-997.99806676,824.01873418
-998.19802743,824.02275632
-998.39798745,824.02681207
-998.59794742,824.03086349
-998.79790794,824.03487264
-998.99786962,824.03880158
-999.19783306,824.04261236
-999.39779887,824.04626704
-999.59776765,824.04972768
-999.79774001,824.05295635
-999.99771636,824.05592659
-1000.19769638,824.05865970
-1000.39767957,824.06118939
-1000.59766538,824.06354933
-1000.79765332,824.06577324
-1000.99764286,824.06789481
-1001.19763348,824.06994772
-1001.39762467,824.07196569
-1001.59761590,824.07398239
-1001.79760666,824.07603154
-1001.99759650,824.07814237
-1002.19758541,824.08031230
-1002.39757362,824.08252480
-1002.59756132,824.08476330
-1002.79754873,824.08701125
-1002.99753605,824.08925207
-1003.19752349,824.09146918
-1003.39751127,824.09364602
-1003.59749958,824.09576603
-1003.79748865,824.09781262
-1003.99747867,824.09976930
-1004.19746975,824.10162638
-1004.39746184,824.10338715
-1004.59745485,824.10505630
-1004.79744868,824.10663855
-1004.99744325,824.10813862
-1005.19743847,824.10956121
-1005.39743426,824.11091103
-1005.59743053,824.11219280
-1005.79742719,824.11341123
-1005.99742416,824.11457103
-1006.19742134,824.11567694
