x,y
-137.90992264,8.02365130
-137.90434460,7.82372899
-137.89858722,7.62381216
-137.89234801,7.42390926
-137.88633162,7.22399968
-137.88067072,7.02407975
-137.87516885,6.82415543
-137.86950117,6.62423575
-137.86345414,6.42432713
-137.85738478,6.22441927
-137.85177680,6.02449796
-137.84635920,5.82457132
-137.84085222,5.62464722
-137.83530772,5.42472405
-137.82980587,5.22479955
-137.82401527,5.02488349
-137.81750333,4.82498971
-137.81059912,4.62510878
-137.80401535,4.42521719
-137.79749825,4.22532339
-137.79069509,4.02543913
-137.78377224,3.82555889
-137.77701862,3.62567305
-137.77056259,3.42577730
-137.76416450,3.22587959
-137.75761587,3.02598684
-137.75085297,2.82610119
-137.74390580,2.62622162
-137.73736422,2.42632895
-137.73120414,2.22642377
-137.72484954,2.02652475
-137.71860891,1.82662212
-137.71216964,1.62672581
-137.70539087,1.42684084
-137.69845392,1.22696064
-137.69186286,1.02706886
-137.68625907,0.82714769
-137.68032503,0.62723563
-137.67390500,0.42733857
-137.66735364,0.22744594
-137.66116517,0.02754191
-137.65557017,-0.17237996
-137.64971408,-0.37229426
-137.64343574,-0.57219580
-137.63694170,-0.77209038
-137.63051907,-0.97198718
-137.62437096,-1.17189271
-137.61860015,-1.37180947
-137.61304441,-1.57173236
-137.60703352,-1.77164184
-137.60034870,-1.97153018
-137.59390492,-2.17142616
-137.58820612,-2.37134521
-137.58265201,-2.57126818
-137.57613025,-2.77116272
-137.56982133,-2.97106251
-137.56485554,-3.17100097
-137.55983548,-3.37093771
-137.55549645,-3.57089072
-137.55082684,-3.77083603
-137.54571907,-3.97077075
-137.54055784,-4.17070437
-137.53561749,-4.37064341
-137.53115525,-4.57059343
-137.52610776,-4.77052991
-137.52122943,-4.97047052
-137.51631642,-5.17041007
-137.51140638,-5.37034976
-137.50685826,-5.57029815
-137.50254593,-5.77025168
-137.49846159,-5.97020997
-137.49416698,-6.17016392
-137.48953473,-6.37011026
-137.48476070,-6.57005328
-137.47985805,-6.76999316
-137.47486594,-6.96993087
-137.47002318,-7.16987221
-137.46522087,-7.36981455
-137.46029894,-7.56975397
-137.45562972,-7.76969948
-137.45100395,-7.96964598
-137.44617124,-8.16958756
-137.44133695,-8.36952913
-137.43663938,-8.56947395
-137.43159364,-8.76941031
-137.42639763,-8.96934282
-137.42144058,-9.16928138
-137.41654007,-9.36922134
-137.41114145,-9.56914844
-137.40557621,-9.76907099
-137.39998410,-9.96899279
-137.39442900,-10.16891562
-137.38859102,-10.36883042
-137.38243752,-10.56873575
-137.37595401,-10.76863070
-137.36982223,-10.96853706
-137.36460928,-11.16846883
-137.35950453,-11.36840370
-137.35395755,-11.56832685
-137.34870531,-11.76825776
-137.34306027,-11.96817806
-137.33708775,-12.16808922
-137.33081471,-12.36799067
-137.32406764,-12.56787686
-137.31705356,-12.76775376
-137.30976038,-12.96762079
-137.30245777,-13.16748743
-137.29523558,-13.36735695
-137.28812977,-13.56723069
-137.28030203,-13.76707771
-137.27158090,-13.96688751
-137.26222811,-14.16666870
-137.25292110,-14.36645208
-137.24304659,-14.56620805
-137.23228383,-14.76591810
-137.22088850,-14.96559329
-137.20959153,-15.16527401
-137.19829434,-15.36495474
-137.18606010,-15.56458017
-137.17327939,-15.76417139
-137.16057469,-15.96376770
-137.14679528,-16.16329227
-137.13222583,-16.36276083
-137.11566615,-16.56207484
-137.09760468,-16.76125793
-137.07881642,-16.96037291
-137.05971187,-17.15945845
-137.03932304,-17.35841664
-137.01809598,-17.55728714
-136.99586723,-17.75604776
-136.97236134,-17.95466260
-136.94705604,-18.15305466
-136.92006818,-18.35122567
-136.89074369,-18.54906330
-136.86025036,-18.74672649
-136.82788411,-18.94408786
-136.79294285,-19.14101402
-136.75638506,-19.33764390
-136.71737896,-19.53380349
-136.67585255,-19.72944295
-136.63243099,-19.92467804
-136.58568549,-20.11913142
-136.53688411,-20.31308771
-136.48590902,-20.50648005
-136.43071843,-20.69871569
-136.37215040,-20.88994753
-136.30979711,-21.07997976
-136.24385886,-21.26879558
-136.17402070,-21.45620622
-136.10019994,-21.64208222
-136.02242951,-21.82634442
-135.94025028,-22.00867853
-135.85388213,-22.18906781
-135.76293849,-22.36719170
-135.66838364,-22.54342504
-135.56991899,-22.71750961
-135.46751134,-22.88929695
-135.35909116,-23.05735731
-135.24622675,-23.22246669
-135.13051622,-23.38559661
-135.01107856,-23.54600819
-134.88727113,-23.70308114
-134.76099678,-23.85817604
-134.63138602,-24.01049384
-134.49781266,-24.15935020
-134.36074136,-24.30498733
-134.21993246,-24.44702001
-134.07614490,-24.58603318
-133.92869559,-24.72115663
-133.77800771,-24.85265651
-133.62539260,-24.98192028
-133.47113005,-25.10920867
-133.31390940,-25.23282729
-133.15409799,-25.35307987
-132.99194174,-25.47014392
-132.82731070,-25.58370928
-132.66045159,-25.69396959
-132.49153488,-25.80105127
-132.32021934,-25.90425592
-132.14708572,-26.00437808
-131.97217657,-26.10137392
-131.79534378,-26.19480541
-131.61682782,-26.28498551
-131.43644649,-26.37136746
-131.25426700,-26.45389702
-131.07106742,-26.53412964
-130.88642789,-26.61099771
-130.70058106,-26.68489316
-130.51376352,-26.75631121
-130.32528902,-26.82321763
-130.13553756,-26.88640112
-129.94480761,-26.94658986
-129.75313558,-27.00370971
-129.56102416,-27.05932594
-129.36817358,-27.11231310
-129.17419838,-27.16103961
-128.97946662,-27.20663550
-128.78394370,-27.24870971
-128.58802351,-27.28890132
-128.39192312,-27.32819739
-128.19530146,-27.36480266
-127.99828395,-27.39921524
-127.80067986,-27.43006881
-127.60276874,-27.45890046
-127.40462900,-27.48611470
-127.20606273,-27.51001594
-127.00731380,-27.53235075
-126.80823633,-27.55151351
-126.60897000,-27.56863038
-126.40958336,-27.58428082
-126.21005545,-27.59800575
-126.01038333,-27.60943878
-125.81062557,-27.61927894
-125.61078495,-27.62725701
-125.41086592,-27.63292784
-125.21090834,-27.63705354
-125.01093602,-27.64039402
-124.81094302,-27.64199500
-124.61094286,-27.64213078
-124.41094441,-27.64138719
-124.21094972,-27.63994389
-124.01096357,-27.63756994
-123.81099497,-27.63404224
-123.61104036,-27.62978505
-123.41109320,-27.62519817
-123.21120360,-27.61854244
-123.01136284,-27.61056662
-122.81156613,-27.60155464
-122.61178609,-27.59217525
-122.41197332,-27.58352312
-122.21220075,-27.57399310
-122.01247920,-27.56344953
-121.81281469,-27.55186379
-121.61317502,-27.53986529
-121.41354129,-27.52776724
-121.21389822,-27.51582420
-121.01424100,-27.50411195
-120.81464825,-27.49136767
-120.61521635,-27.47629938
-120.41581656,-27.46081643
-120.21636539,-27.44601264
-120.01688762,-27.43156965
-119.81739103,-27.41738792
-119.61792214,-27.40282238
-119.41843925,-27.38844964
-119.21898316,-27.37371117
-119.01957921,-27.35828053
-118.82019579,-27.34258793
-118.62079422,-27.32712886
-118.42137674,-27.31187742
-118.22196115,-27.29660043
-118.02253310,-27.28148536
-117.82310240,-27.26640562
-117.62369011,-27.25108489
-117.42427700,-27.23577474
-117.22483843,-27.22079972
-117.02538549,-27.20601711
-116.82595193,-27.19097546
-116.62651456,-27.17598400
-116.42705369,-27.16130879
-116.22758761,-27.14670480
-116.02811064,-27.13224997
-115.82862676,-27.11789112
-115.62913305,-27.10366781
-115.42960504,-27.08993645
-115.23008020,-27.07615809
-115.03052692,-27.06279748
-114.83095836,-27.04966777
-114.63137892,-27.03670447
-114.43177338,-27.02414940
-114.23214322,-27.01199241
-114.03249910,-27.00006656
-113.83284514,-26.98830630
-113.63317854,-26.97676312
-113.43348985,-26.96560914
-113.23377864,-26.95486464
-113.03405764,-26.94430416
-112.83432410,-26.93398376
-112.63458681,-26.92373603
-112.43483976,-26.91368105
-112.23506955,-26.90409685
-112.03529694,-26.89456230
-111.83551579,-26.88520921
-111.63572384,-26.87608901
-111.43594167,-26.86675689
-111.23615572,-26.85750549
-111.03635166,-26.84865614
-110.83653687,-26.84005047
-110.63673491,-26.83115195
-110.43692311,-26.82247936
-110.23708992,-26.81431053
-110.03726652,-26.80590891
-109.83744926,-26.79735649
-109.63761443,-26.78923259
-109.43780009,-26.78061564
-109.23797361,-26.77228743
-109.03813634,-26.76421985
-108.83829315,-26.75630160
-108.63846436,-26.74802853
-108.43863171,-26.73984802
-108.23878424,-26.73203877
-108.03893588,-26.72425138
-107.83909872,-26.71618277
-107.63925175,-26.70836560
-107.43938217,-26.70114103
-107.23953125,-26.69342046
-107.03968135,-26.68567292
-106.83982258,-26.67815869
-106.63995334,-26.67092708
-106.44009054,-26.66352086
-106.24023782,-26.65584627
-106.04039519,-26.64791253
-105.84053375,-26.64047616
-105.64065670,-26.63345711
-105.44079418,-26.62604490
-105.24094907,-26.61817332
-105.04108978,-26.61067635
-104.84121058,-26.60372491
-104.64132404,-26.59698916
-104.44143434,-26.59034786
-104.24154131,-26.58380731
-104.04164965,-26.57722456
-103.84175201,-26.57082818
-103.64184738,-26.56465128
-103.44194489,-26.55840678
-103.24203982,-26.55224540
-103.04213627,-26.54603535
-102.84223621,-26.53971357
-102.64232645,-26.53370863
-102.44240790,-26.52799547
-102.24249355,-26.52214073
-102.04259601,-26.51574117
-101.84268904,-26.50963993
-101.64277910,-26.50363900
-101.44286695,-26.49771424
-101.24294614,-26.49208557
-101.04303595,-26.48609193
-100.84311719,-26.48039441
-100.64319052,-26.47497756
-100.44326791,-26.46941314
-100.24335225,-26.46360570
-100.04343244,-26.45794307
-99.84351429,-26.45222206
-99.64359856,-26.44641748
-99.44369409,-26.44023481
-99.24379210,-26.43397365
-99.04388801,-26.42778130
-98.84397973,-26.42172457
-98.64407683,-26.41549469
-98.44417650,-26.40917904
-98.24426382,-26.40327266
-98.04434775,-26.39747743
-97.84443894,-26.39143903
-97.64453199,-26.38533921
-97.44462461,-26.37925264
-97.24472240,-26.37299950
-97.04482921,-26.36646404
-96.84494021,-26.35980117
-96.64504516,-26.35332303
-96.44514132,-26.34712034
-96.24524665,-26.34063318
-96.04535942,-26.33391709
-95.84546620,-26.32738088
-95.64558195,-26.32057921
-95.44569437,-26.31387395
-95.24580811,-26.30712997
-95.04592201,-26.30038118
-94.84602650,-26.29391762
-94.64613120,-26.28744537
-94.44622562,-26.28130192
-94.24631957,-26.27517189
-94.04641694,-26.26893238
-93.84651568,-26.26264830
-93.64662280,-26.25610481
-93.44673149,-26.24951276
-93.24683349,-26.24312533
-93.04694613,-26.23641483
-92.84707055,-26.22936093
-92.64718276,-26.22266094
-92.44728121,-26.21638643
-92.24736770,-26.21050512
-92.04746262,-26.20434344
-91.84756434,-26.19796290
-91.64766140,-26.19173549
-91.44775240,-26.18570246
-91.24785226,-26.17938350
-91.04795515,-26.17296902
-90.84805176,-26.16675338
-90.64814984,-26.16049043
-90.44824785,-26.15423000
-90.24833641,-26.14827949
-90.04841572,-26.14264756
-89.84850503,-26.13666963
-89.64859993,-26.13051057
-89.44867912,-26.12487797
-89.24875444,-26.11938871
-89.04883528,-26.11370532
-88.84893109,-26.10751620
-88.64902776,-26.10128533
-88.44910684,-26.09566884
-88.24919078,-26.08987941
-88.04928448,-26.08374858
-87.84937224,-26.07782759
-87.64945425,-26.07209903
-87.44954378,-26.06611715
-87.24964004,-26.05991207
-87.04973061,-26.05389385
-86.84981385,-26.04812296
-86.64990506,-26.04208575
-86.44999718,-26.03601189
-86.25009318,-26.02981763
-86.05018517,-26.02376945
-85.85026120,-26.01824013
-85.65035283,-26.01218583
-85.45044673,-26.00605890
-85.25053122,-26.00024414
-85.05061678,-25.99439443
-84.85070109,-25.98858764
-84.65079033,-25.98261495
-84.45088563,-25.97643845
-84.25097613,-25.97042437
-84.05105885,-25.96467302
-83.85114687,-25.95873870
-83.65123185,-25.95290828
-83.45131136,-25.94727218
-83.25140175,-25.94125698
-83.05148707,-25.93541576
-82.85157235,-25.92957553
-82.65165787,-25.92372709
-82.45174736,-25.91774476
-82.25183166,-25.91193921
-82.05191256,-25.90625082
-81.85199118,-25.90064372
-81.65206603,-25.89517205
-81.45214491,-25.88955625
-81.25222619,-25.88385533
-81.05229907,-25.87845637
-80.85237576,-25.87291948
-80.65246305,-25.86701057
-80.45254524,-25.86127948
-80.25261896,-25.85584673
-80.05269026,-25.85050700
-79.85276170,-25.84516164
-79.65283555,-25.83972671
-79.45291356,-25.83414149
-79.25299012,-25.82860836
-79.05306698,-25.82306276
-78.85314925,-25.81732689
-78.65323262,-25.81155444
-78.45330597,-25.80613530
-78.25338192,-25.80062478
-78.05346882,-25.79472946
-77.85355093,-25.78900029
-77.65363825,-25.78309259
-77.45372959,-25.77704483
-77.25381544,-25.77118636
-77.05389523,-25.76553755
-76.85397472,-25.75989941
-76.65405664,-25.75417552
-76.45414128,-25.74835768
-76.25422873,-25.74244299
-76.05430871,-25.73679047
-75.85438355,-25.73131642
-75.65446470,-25.72562071
-75.45455582,-25.71958415
-75.25465016,-25.71344177
-75.05474124,-25.70740329
-74.85482199,-25.70172186
-74.65491155,-25.69574009
-74.45500896,-25.68949175
-74.25510996,-25.68313858
-74.05521210,-25.67675240
-73.85530007,-25.67081466
-73.65539312,-25.66471306
-73.45549457,-25.65834431
-73.25560281,-25.65176549
-73.05571087,-25.64519173
-72.85581836,-25.63863524
-72.65592153,-25.63221203
-72.45602438,-25.62579924
-72.25613919,-25.61902346
-72.05625731,-25.61215255
-71.85636179,-25.60568878
-71.65646565,-25.59924060
-71.45657689,-25.59257098
-71.25669419,-25.58572225
-71.05680886,-25.57895047
-70.85692739,-25.57206617
-70.65705088,-25.56503842
-70.45717378,-25.55802814
-70.25729523,-25.55105913
-70.05742099,-25.54396770
-69.85755110,-25.53675479
-69.65768259,-25.52950363
-69.45780657,-25.52246124
-69.25793679,-25.51524685
-69.05807613,-25.50778222
-68.85821661,-25.50028772
-68.65835670,-25.49280323
-68.45849610,-25.48533713
-68.25863735,-25.47782177
-68.05878078,-25.47024857
-67.85891433,-25.46294025
-67.65903947,-25.45586560
-67.45916704,-25.44872421
-67.25929753,-25.44150010
-67.05943239,-25.43415792
-66.85957373,-25.42663963
-66.65971454,-25.41913543
-66.45986255,-25.41144287
-66.26000654,-25.40385535
-66.06014705,-25.39635925
-65.86029000,-25.38879866
-65.66042730,-25.38139036
-65.46055369,-25.37427959
-65.26068165,-25.36712795
-65.06081957,-25.35970006
-64.86095243,-25.35241132
-64.66108094,-25.34524289
-64.46120958,-25.33807061
-64.26133915,-25.33087266
-64.06147199,-25.32358383
-63.86160059,-25.31641547
-63.66171721,-25.30958388
-63.46183228,-25.30279577
-63.26196046,-25.29563982
-63.06209520,-25.28829903
-62.86222331,-25.28114217
-62.66234290,-25.27422590
-62.46245863,-25.26742306
-62.26258115,-25.26042272
-62.06271029,-25.25323682
-61.86284262,-25.24596202
-61.66296183,-25.23906083
-61.46307079,-25.23245383
-61.26318180,-25.22578897
-61.06330518,-25.21876682
-60.86342599,-25.21181663
-60.66354878,-25.20480755
-60.46366908,-25.19787294
-60.26377757,-25.19128625
-60.06388499,-25.18473230
-59.86399886,-25.17798390
-59.66412036,-25.17101288
-59.46423914,-25.16412196
-59.26434555,-25.15759712
-59.06445098,-25.15110432
-58.86456891,-25.14423780
-58.66469062,-25.13726144
-58.46480914,-25.13037755
-58.26492372,-25.12360771
-58.06503792,-25.11684953
-57.86515840,-25.10990910
-57.66527657,-25.10303472
-57.46539259,-25.09622311
-57.26550865,-25.08941088
-57.06562664,-25.08254032
-56.86574157,-25.07576170
-56.66584534,-25.06932027
-56.46595367,-25.06273871
-56.26607553,-25.05575983
-56.06619686,-25.04878877
-55.86630640,-25.04216751
-55.66640094,-25.03602119
-55.46649110,-25.03001536
-55.26658414,-25.02391593
-55.06667599,-25.01785524
-54.86676626,-25.01184670
-54.66686212,-25.00565477
-54.46695572,-24.99953916
-54.26704138,-24.99368526
-54.06712781,-24.98780467
-53.86722185,-24.98167324
-53.66732346,-24.97529582
-53.46742245,-24.96900553
-53.26750946,-24.96310710
-53.06759717,-24.95718470
-52.86769133,-24.95104934
-52.66778809,-24.94482616
-52.46788135,-24.93871871
-52.26796868,-24.93281067
-52.06807394,-24.92631907
-51.86819225,-24.91943518
-51.66831497,-24.91243100
-51.46843318,-24.90555580
-51.26854539,-24.89885668
-51.06865628,-24.89219743
-50.86876871,-24.88549218
-50.66888273,-24.87874004
-50.46900107,-24.87185997
-50.26911458,-24.86512471
-50.06922185,-24.85857478
-49.86933719,-24.85178272
-49.66945764,-24.84484101
-49.46958324,-24.83775421
-49.26971368,-24.83053248
-49.06983426,-24.82358858
-48.86993583,-24.81721240
-48.67004061,-24.81074302
-48.47016584,-24.80366089
-48.27028285,-24.79682828
-48.07037242,-24.79084009
-47.87045584,-24.78506263
-47.67054637,-24.77903955
-47.47065490,-24.77245362
-47.27075644,-24.76607895
-47.07084458,-24.76014141
-46.87092974,-24.75430585
-46.67102109,-24.74826177
-46.47111279,-24.74220626
-46.27120370,-24.73617665
-46.07129290,-24.73020362
-45.87138528,-24.72412643
-45.67148277,-24.71788165
-45.47157808,-24.71170808
-45.27166859,-24.70569186
-45.07175550,-24.69979609
-44.87184415,-24.69384186
-44.67193727,-24.68773913
-44.47203376,-24.68152725
-44.27213210,-24.67525627
-44.07223786,-24.66875303
-43.87234283,-24.66227392
-43.67244316,-24.65593975
-43.47254364,-24.64960002
-43.27265112,-24.64304454
-43.07275707,-24.63653570
-42.87285681,-24.63021905
-42.67295549,-24.62393744
-42.47306098,-24.61744235
-42.27316885,-24.61087432
-42.07327526,-24.60435127
-41.87337634,-24.59799219
-41.67348345,-24.59145074
-41.47360015,-24.58461821
-41.27371622,-24.57780443
-41.07382815,-24.57111380
-40.87393106,-24.56469778
-40.67403284,-24.55831891
-40.47414993,-24.55147706
-40.27427505,-24.54440353
-40.07440550,-24.53718047
-39.87453210,-24.53006607
-39.67465416,-24.52307897
-39.47478220,-24.51592455
-39.27491665,-24.50859170
-39.07504666,-24.50138211
-38.87517152,-24.49431574
-38.67530151,-24.48710628
-38.47542889,-24.47996934
-38.27555459,-24.47287914
-38.07568243,-24.46572938
-37.87581208,-24.45852918
-37.67593920,-24.45139966
-37.47606608,-24.44427665
-37.27619436,-24.43711443
-37.07632267,-24.42995154
-36.87644777,-24.42287891
-36.67657100,-24.41585905
-36.47669568,-24.40879814
-36.27682308,-24.40166047
-36.07695188,-24.39448377
-35.87707555,-24.38745161
-35.67719783,-24.38045876
-35.47732319,-24.37337878
-35.27745535,-24.36610963
-35.07758786,-24.35882994
-34.87771367,-24.35173644
-34.67783231,-24.34484846
-34.47795482,-24.33784944
-34.27808762,-24.33056240
-34.07822259,-24.32321598
-33.87835186,-24.31602626
-33.67848233,-24.30880333
-33.47861251,-24.30158817
-33.27874513,-24.29430651
-33.07888310,-24.28687912
-32.87902292,-24.27940257
-32.67913901,-24.27258874
-32.47924958,-24.26593400
-32.27936750,-24.25906810
-32.07949364,-24.25196446
-31.87962182,-24.24480725
-31.67973855,-24.23797307
-31.47985638,-24.23110664
-31.27999118,-24.22376648
-31.08013305,-24.21623249
-30.88026960,-24.20884467
-30.68039457,-24.20177545
-30.48051573,-24.19481588
-30.28065194,-24.18743561
-30.08079833,-24.17978055
-29.88093827,-24.17230271
-29.68107045,-24.16503143
-29.48120561,-24.15768018
-29.28134164,-24.15030546
-29.08148483,-24.14273849
-28.88162628,-24.13521565
-28.68175959,-24.12791453
-28.48188220,-24.12091272
-28.28200026,-24.11404181
-28.08211997,-24.10711997
-27.88225031,-24.09990253
-27.68239666,-24.09225160
-27.48254292,-24.08460768
-27.28267261,-24.07740523
-27.08280548,-24.07011419
-26.88295220,-24.06245519
-26.68309619,-24.05486854
-26.48323380,-24.04744952
-26.28337267,-24.03999751
-26.08351362,-24.03249051
-25.88366394,-24.02473645
-25.68380639,-24.01719097
-25.48394758,-24.00967638
-25.28409910,-24.00189286
-25.08425810,-23.99391920
-24.88441835,-23.98591420
-24.68457516,-23.97799590
-24.48472257,-23.97031921
-24.28486512,-23.96276834
-24.08501752,-23.95496372
-23.88517713,-23.94697324
-23.68533316,-23.93907492
-23.48548754,-23.93121821
-23.28564350,-23.92332135
-23.08580029,-23.91540290
-22.88596272,-23.90734454
-22.68613170,-23.89912482
-22.48629903,-23.89094507
-22.28645936,-23.88293896
-22.08661117,-23.87514739
-21.88677546,-23.86704082
-21.68695526,-23.85856149
-21.48713189,-23.85015919
-21.28729740,-23.84202003
-21.08747311,-23.83364402
-20.88767219,-23.82472266
-20.68788023,-23.81559514
-20.48808055,-23.80664670
-20.28826854,-23.79797793
-20.08847375,-23.78891854
-19.88869191,-23.77957933
-19.68891585,-23.77011725
-19.48914423,-23.76056202
-19.28938078,-23.75083743
-19.08961870,-23.74108489
-18.88986795,-23.73110336
-18.69012926,-23.72088242
-18.49039790,-23.71052030
-18.29066861,-23.70011901
-18.09093353,-23.68982477
-17.89122390,-23.67905782
-17.69154801,-23.66767328
-17.49188903,-23.65600032
-17.29222957,-23.64433385
-17.09258180,-23.63247036
-16.89295769,-23.62021128
-16.69335094,-23.60767634
-16.49375023,-23.59504519
-16.29414552,-23.58247621
-16.09456034,-23.56959855
-15.89501132,-23.55617548
-15.69550440,-23.54213818
-15.49602760,-23.52767996
-15.29657372,-23.51291006
-15.09716879,-23.49749366
-14.89779897,-23.48162781
-14.69847583,-23.46518481
-14.49922465,-23.44789539
-14.30002354,-23.43003496
-14.10085637,-23.41180089
-13.90176954,-23.39271014
-13.70276808,-23.37274763
-13.50383572,-23.35211047
-13.30500960,-23.33046980
-13.10629318,-23.30784069
-12.90771212,-23.28406052
-12.70923145,-23.25945430
-12.51087322,-23.23387650
-12.31267820,-23.20706573
-12.11461434,-23.17930101
-11.91670773,-23.15044111
-11.71903840,-23.11998894
-11.52160703,-23.08803453
-11.32447109,-23.05431122
-11.12757829,-23.01918910
-10.93092721,-22.98273956
-10.73460318,-22.94457415
-10.53863315,-22.90462472
-10.34294179,-22.86333219
-10.14756595,-22.82057481
-9.95265044,-22.77576579
-9.75823906,-22.72881059
-9.56426590,-22.68008178
-9.37076520,-22.62951090
-9.17785718,-22.57671642
-8.98561963,-22.52153627
-8.79404951,-22.46408475
-8.60306720,-22.40470083
-8.41275888,-22.34319632
-8.22314740,-22.27957854
-8.03416833,-22.21409257
-7.84613710,-22.14594789
-7.65890358,-22.07563492
-7.47236635,-22.00349829
-7.28668159,-21.92918524
-7.10214167,-21.85208186
-6.91877878,-21.77222119
-6.73628979,-21.69037402
-6.55487285,-21.60618644
-6.37466292,-21.51944327
-6.19555527,-21.43044572
-6.01753074,-21.33929897
-5.84081684,-21.24563696
-5.66554287,-21.14930507
-5.49164257,-21.05052124
-5.31941168,-20.94884676
-5.14898560,-20.84418040
-4.98004118,-20.73713760
-4.81272559,-20.62756278
-4.64725018,-20.51523340
-4.48356660,-20.40031005
-4.32181807,-20.28267411
-4.16203506,-20.16238586
-4.00438055,-20.03931607
-3.84863386,-19.91384143
-3.69462153,-19.78624848
-3.54311462,-19.65568345
-3.39433270,-19.52202376
-3.24784381,-19.38585395
-3.10367047,-19.24724241
-2.96201201,-19.10605688
-2.82270597,-18.96255355
-2.68533440,-18.81719046
-2.55008754,-18.66985236
-2.41757696,-18.52004880
-2.28766402,-18.36798700
-2.16066696,-18.21348051
-2.03651082,-18.05668307
-1.91519275,-17.89767820
-1.79642026,-17.73676601
-1.68063452,-17.57368752
-1.56755869,-17.40871945
-1.45733449,-17.24183499
-1.35012243,-17.07299747
-1.24571870,-16.90241210
-1.14415532,-16.73011773
-1.04560118,-16.55608413
-0.94992824,-16.38045237
-0.85789027,-16.20288683
-0.76841123,-16.02401686
-0.68128762,-15.84399135
-0.59734737,-15.66245908
-0.51621883,-15.47964978
-0.43801256,-15.29557642
-0.36325880,-15.11007062
-0.29128441,-14.92347177
-0.22195649,-14.73586838
-0.15538066,-14.54727562
-0.09227700,-14.35749296
-0.03225428,-14.16671247
0.02558110,-13.97525666
0.08155398,-13.78324909
0.13484941,-13.59047982
0.18567454,-13.39704599
0.23543423,-13.20333350
0.28315571,-13.00911205
0.32794561,-12.81419327
0.36970300,-12.61860002
0.40989829,-12.42268132
0.44857149,-12.22645382
0.48446440,-12.02970350
0.51860202,-11.83263674
0.55159944,-11.63537911
0.58326446,-11.43790244
0.61696402,-11.24075397
0.64478442,-11.04272849
0.66687175,-10.84394143
0.69150631,-10.64546502
0.71280007,-10.44660053
0.73224273,-10.24754576
0.75509969,-10.04885814
0.77741104,-9.85010952
0.79457911,-9.65085024
0.80885914,-9.45136106
0.82259849,-9.25183245
0.83798085,-9.05242883
0.85553779,-8.85320002
0.86702389,-8.65352349
0.87043486,-8.45355005
0.87827776,-8.25372814
0.88885149,-8.05398428
0.89377361,-7.85405441
0.89661461,-7.65407514
0.90506127,-7.45425656
0.91470562,-7.25448743
0.92132453,-7.05459890
0.92540517,-6.85464076
0.92795265,-6.65465666
0.93042429,-6.45467108
0.93064779,-6.25467258
0.93042472,-6.05467336
0.93154777,-5.85467533
0.93259903,-5.65467869
0.93299854,-5.45467877
0.93223202,-5.25468104
0.93053131,-5.05468749
0.92912838,-4.85469257
0.92860146,-4.65469313
0.92718923,-4.45469828
0.92490396,-4.25471145
0.92221058,-4.05472952
0.92004266,-3.85474164
0.91803932,-3.65475093
0.91428429,-3.45478698
0.90989732,-3.25483503
0.90521382,-3.05489000
0.90025584,-2.85495148
0.89560744,-2.65500548
0.89115065,-2.45505512
0.88661495,-2.25510656
0.88198573,-2.05516025
0.87787489,-1.85520231
0.87367950,-1.65524636
0.86954836,-1.45528909
0.86571031,-1.25532583
0.86177568,-1.05536457
0.85749787,-0.85541026
0.85329325,-0.65545454
0.84933379,-0.45549373
0.84525759,-0.25553536
0.84135348,-0.05557326
0.83722990,0.14438449
0.83233054,0.34432409
0.82723952,0.54425936
0.82277687,0.74420960
0.81817263,0.94415648
0.81303254,1.14409042
0.80798036,1.34402667
0.80378662,1.54398249
0.79989224,1.74394471
0.79609101,1.94390860
0.79229691,2.14387260
0.78869586,2.34384017
0.78530086,2.54381141
0.78179410,2.74378070
0.77778624,2.94374042
0.77345401,3.14369361
0.76926196,3.34364972
0.76474509,3.54359860
0.76007584,3.74354408
0.75599740,3.94350249
0.75221928,4.14346690
0.74853734,4.34343303
0.74511902,4.54340378
0.74187552,4.74337751
0.73888132,4.94335509
0.73572761,5.14333020
0.73186173,5.34329277
0.72782845,5.54325209
0.72384612,5.74321250
0.71994636,5.94317445
0.71642483,6.14314343
0.71289997,6.34311241
0.70962354,6.54308547
0.70660209,6.74306273
0.70352344,6.94303903
0.70043059,7.14301509
0.69756032,7.34299451
0.69478258,7.54297522
0.69211965,7.74295749
0.68939535,7.94293893
0.68674149,8.14292130
0.68400863,8.34290271
0.68147754,8.54288669
0.67918298,8.74287349
0.67658405,8.94285669
0.67398199,9.14283977
0.67168267,9.34282652
0.66928836,9.54281216
0.66655265,9.74279347
0.66402624,9.94277748
0.66160022,10.14276277
0.65877715,10.34274283
0.65576971,10.54272028
0.65279332,10.74269810
0.64993850,10.94267773
0.64725897,11.14265977
0.64482570,11.34264497
0.64239223,11.54263019
0.64019697,11.74261812
0.63814624,11.94260777
0.63575249,12.14259326
0.63304074,12.34257499
0.63071138,12.54256129
0.62864331,12.74255070
0.62604477,12.94253362
0.62310611,13.14251222
0.62031105,13.34249265
0.61758693,13.54247412
0.61490767,13.74245615
0.61238784,13.94244027
0.60985131,14.14242421
0.60706018,14.34240471
0.60413488,14.54238333
0.60126889,14.74236279
0.59853458,14.94234411
0.59583475,15.14232586
0.59303401,15.34230627
0.59029000,15.54228744
0.58734983,15.74226537
0.58577026,15.94225958
0.58392967,16.14225160
0.58133696,16.34223492
0.57855242,16.54221551
0.57582094,16.74219685
0.57305827,16.94217779
0.57021097,17.14215766
0.56780268,17.34214302
