-887.45957028,1642.44612475
-887.46428032,1642.24617646
-887.46895523,1642.04622762
-887.47355988,1641.84627766
-887.47805915,1641.64632603
-887.48241790,1641.44637218
-887.48660101,1641.24641555
-887.49057335,1641.04645559
-887.49429978,1640.84649173
-887.49774519,1640.64652342
-887.50087444,1640.44655011
-887.50365668,1640.24657133
-887.50609394,1640.04658737
-887.50820348,1639.84659884
-887.51000263,1639.64660635
-887.51150873,1639.44661053
-887.51273912,1639.24661199
-887.51371113,1639.04661136
-887.51444210,1638.84660926
-887.51494936,1638.64660629
-887.51525027,1638.44660309
-887.51536168,1638.24660026
-887.51529067,1638.04659814
-887.51503486,1637.84659680
-887.51459151,1637.64659631
-887.51395784,1637.44659675
-887.51313112,1637.24659818
-887.51210859,1637.04660067
-887.51088748,1636.84660429
-887.50946506,1636.64660912
-887.50783856,1636.44661521
-887.50600535,1636.24662263
-887.50398122,1636.04663135
-887.50182070,1635.84664106
-887.49958315,1635.64665143
-887.49732797,1635.44666216
-887.49511453,1635.24667291
-887.49300222,1635.04668335
-887.49105042,1634.84669317
-887.48931852,1634.64670204
-887.48786589,1634.44670964
-887.48675192,1634.24671564
-887.48601992,1634.04671982
-887.48565107,1633.84672239
-887.48561150,1633.64672367
-887.48586736,1633.44672396
-887.48638479,1633.24672357
-887.48712995,1633.04672281
-887.48806896,1632.84672198
-887.48916798,1632.64672140
-887.49039314,1632.44672138
-887.49171060,1632.24672221
-887.49308713,1632.04672421
-887.49450056,1631.84672738
-887.49593801,1631.64673151
-887.49738688,1631.44673638
-887.49883459,1631.24674177
-887.50026856,1631.04674747
-887.50167619,1630.84675324
-887.50304489,1630.64675888
-887.50436209,1630.44676416
-887.50561518,1630.24676885
-887.50679190,1630.04677275
-887.50789569,1629.84677583
-887.50895257,1629.64677834
-887.50999034,1629.44678055
-887.51103680,1629.24678273
-887.51211975,1629.04678516
-887.51326698,1628.84678810
-887.51450628,1628.64679182
-887.51586545,1628.44679661
-887.51737229,1628.24680272
-887.51905455,1628.04681044
-887.52092451,1627.84681987
-887.52295401,1627.64683075
-887.52510843,1627.44684272
-887.52735311,1627.24685544
-887.52965341,1627.04686858
-887.53197469,1626.84688178
-887.53428231,1626.64689470
-887.53654162,1626.44690699
-887.53871798,1626.24691833
-887.54077675,1626.04692835
-887.54268623,1625.84693677
-887.54443557,1625.64694360
-887.54602298,1625.44694903
-887.54744668,1625.24695321
-887.54870490,1625.04695631
-887.54979587,1624.84695850
-887.55071782,1624.64695995
-887.55146898,1624.44696083
-887.55204758,1624.24696130
-887.55245185,1624.04696153
-887.55268037,1623.84696169
-887.55274479,1623.64696186
-887.55267333,1623.44696205
-887.55249528,1623.24696224
-887.55223993,1623.04696241
-887.55193659,1622.84696255
-887.55161453,1622.64696266
-887.55130306,1622.44696272
-887.55103147,1622.24696271
-887.55082904,1622.04696263
-887.55072507,1621.84696246
-887.55073628,1621.64696220
-887.55084224,1621.44696189
-887.55101565,1621.24696157
-887.55122920,1621.04696128
-887.55145562,1620.84696107
-887.55166759,1620.64696098
-887.55183782,1620.44696106
-887.55193902,1620.24696134
-887.55194388,1620.04696187
-887.55182512,1619.84696269
-887.55156131,1619.64696383
-887.55116014,1619.44696524
-887.55063835,1619.24696681
-887.55001264,1619.04696847
-887.54929973,1618.84697014
-887.54851636,1618.64697172
-887.54767923,1618.44697314
-887.54680506,1618.24697430
-887.54591057,1618.04697513
-887.54501249,1617.84697553
-887.54412696,1617.64697543
-887.54324806,1617.44697497
-887.54234102,1617.24697459
-887.54136913,1617.04697474
-887.54029568,1616.84697588
-887.53908396,1616.64697847
-887.53769728,1616.44698295
-887.53609892,1616.24698979
-887.53425218,1616.04699944
-887.53212036,1615.84701236
-887.52966679,1615.64702900
-887.52688234,1615.44704948
-887.52382930,1615.24707309
-887.52058140,1615.04709895
-887.51721239,1614.84712619
-887.51379599,1614.64715396
-887.51040595,1614.44718138
-887.50711600,1614.24720759
-887.50399988,1614.04723173
-887.50113133,1613.84725292
-887.49858408,1613.64727030
-887.49641422,1613.44728327
-887.49461207,1613.24729218
-887.49315256,1613.04729760
-887.49201065,1612.84730012
-887.49116130,1612.64730032
-887.49057947,1612.44729877
-887.49024011,1612.24729605
-887.49011817,1612.04729275
-887.49018861,1611.84728944
-887.49042638,1611.64728669
-887.49080754,1611.44728501
-887.49131408,1611.24728440
-887.49193001,1611.04728472
-887.49263933,1610.84728582
-887.49342605,1610.64728756
-887.49427419,1610.44728977
-887.49516775,1610.24729233
-887.49609073,1610.04729507
-887.49702716,1609.84729785
-887.49796103,1609.64730053
-887.49887779,1609.44730297
-887.49977903,1609.24730517
-887.50067651,1609.04730722
-887.50158217,1608.84730922
-887.50250793,1608.64731124
-887.50346572,1608.44731339
-887.50446747,1608.24731576
-887.50552511,1608.04731843
-887.50665056,1607.84732150
-887.50785576,1607.64732506
-887.50915240,1607.44732920
-887.51053945,1607.24733391
-887.51199710,1607.04733910
-887.51350401,1606.84734461
-887.51503885,1606.64735033
-887.51658027,1606.44735612
-887.51810694,1606.24736185
-887.51959751,1606.04736740
-887.52103067,1605.84737263
-887.52238505,1605.64737741
-887.52363934,1605.44738162
-887.52477672,1605.24738515
-887.52580699,1605.04738805
-887.52674961,1604.84739042
-887.52762405,1604.64739239
-887.52844978,1604.44739405
-887.52924627,1604.24739551
-887.53003299,1604.04739688
-887.53082942,1603.84739827
-887.53165503,1603.64739978
-887.53252928,1603.44740152
-887.53347127,1603.24740360
-887.53448917,1603.04740608
-887.53557874,1602.84740893
-887.53673507,1602.64741217
-887.53795327,1602.44741578
-887.53922844,1602.24741975
-887.54055567,1602.04742407
-887.54193006,1601.84742873
-887.54334671,1601.64743373
-887.54480072,1601.44743905
-887.54628722,1601.24744469
-887.54780407,1601.04745065
-887.54935407,1600.84745690
-887.55094050,1600.64746346
-887.55256667,1600.44747031
-887.55423587,1600.24747744
-887.55595141,1600.04748485
-887.55771657,1599.84749254
-887.55953466,1599.64750050
-887.56140896,1599.44750872
-887.56334276,1599.24751719
-887.56533011,1599.04752589
-887.56734340,1598.84753467
-887.56935189,1598.64754340
-887.57132484,1598.44755196
-887.57323151,1598.24756019
-887.57504116,1598.04756797
-887.57672305,1597.84757515
-887.57824645,1597.64758161
-887.57958061,1597.44758720
-887.58069479,1597.24759179
-887.58156300,1597.04759526
-887.58220421,1596.84759766
-887.58266207,1596.64759915
-887.58298051,1596.44759988
-887.58320346,1596.24759999
-887.58337484,1596.04759964
-887.58353856,1595.84759899
-887.58373857,1595.64759818
-887.58401878,1595.44759736
-887.58442311,1595.24759669
-887.58499528,1595.04759631
-887.58576419,1594.84759644
-887.58673459,1594.64759736
-887.58790900,1594.44759935
-887.58928993,1594.24760273
-887.59087991,1594.04760777
-887.59268146,1593.84761478
-887.59469710,1593.64762405
-887.59692935,1593.44763587
-887.59938073,1593.24765053
-887.60205375,1593.04766834
-887.60494753,1592.84768950
-887.60804391,1592.64771379
-887.61131935,1592.44774087
-887.61475028,1592.24777038
-887.61831314,1592.04780196
-887.62198437,1591.84783528
-887.62574040,1591.64786997
-887.62955767,1591.44790569
-887.63341263,1591.24794209
-887.63728170,1591.04797881
-887.64114323,1590.84801553
-887.64499103,1590.64805215
-887.64882650,1590.44808868
-887.65265109,1590.24812514
-887.65646627,1590.04816152
-887.66027348,1589.84819785
-887.66407417,1589.64823413
-887.66786980,1589.44827037
-887.67166183,1589.24830659
-887.67545169,1589.04834279
