-887.64034541,1603.71233343
-887.64099837,1603.51233313
-887.64162856,1603.31233286
-887.64221322,1603.11233264
-887.64272957,1602.91233251
-887.64315485,1602.71233248
-887.64346629,1602.51233259
-887.64364112,1602.31233287
-887.64365657,1602.11233334
-887.64348988,1601.91233402
-887.64311827,1601.71233496
-887.64252147,1601.51233618
-887.64169770,1601.31233786
-887.64065355,1601.11234022
-887.63939565,1600.91234347
-887.63793061,1600.71234784
-887.63626507,1600.51235355
-887.63440566,1600.31236081
-887.63235899,1600.11236985
-887.63013170,1599.91238090
-887.62773042,1599.71239416
-887.62516218,1599.51240984
-887.62244342,1599.31242786
-887.61959968,1599.11244783
-887.61665692,1598.91246937
-887.61364106,1598.71249206
-887.61057805,1598.51251553
-887.60749383,1598.31253937
-887.60441433,1598.11256319
-887.60136550,1597.91258659
-887.59837328,1597.71260920
-887.59546356,1597.51263059
-887.59264951,1597.31265059
-887.58991188,1597.11266945
-887.58722634,1596.91268752
-887.58456860,1596.71270516
-887.58191434,1596.51272270
-887.57923925,1596.31274051
-887.57651902,1596.11275892
-887.57372933,1595.91277828
-887.57084588,1595.71279895
-887.56784436,1595.51282127
-887.56472900,1595.31284525
-887.56161924,1595.11286953
-887.55866349,1594.91289243
-887.55601018,1594.71291223
-887.55380776,1594.51292726
-887.55220465,1594.31293579
-887.55134927,1594.11293615
-887.55139007,1593.91292664
-887.55247547,1593.71290555
-887.55475390,1593.51287119
-887.55837307,1593.31282343
-887.56347210,1593.11278078
-887.57018446,1592.91277393
-887.57864357,1592.71283379
-887.58898280,1592.51299125
-887.60133557,1592.31327722
-887.61583525,1592.11372261
-887.63261526,1591.91435831
-887.65180897,1591.71521524
-887.67354979,1591.51632429
-887.69797079,1591.31771701
-887.72519619,1591.11944284
-887.75534039,1590.92157106
-887.78851726,1590.72417199
-887.82484069,1590.52731594
-887.86442457,1590.33107323
-887.90738279,1590.13551416
-887.95382921,1589.94070905
-888.00387773,1589.74672822
-888.05764223,1589.55364197
-888.11523664,1589.36152091
-888.17678024,1589.17047935
-888.24240348,1588.98072241
-888.31223821,1588.79246651
-888.38641627,1588.60592807
-888.46506950,1588.42132350
-888.54832975,1588.23886923
-888.63632885,1588.05878166
-888.72919865,1587.88127723
-888.82707099,1587.70657234
-888.93007771,1587.53488341
-889.03828901,1587.36639425
-889.15154384,1587.20116624
-889.26962691,1587.03923208
-889.39232293,1586.88062447
-889.51941661,1586.72537610
-889.65069266,1586.57351967
-889.78593579,1586.42508787
-889.92493071,1586.28011339
-890.06746214,1586.13862894
-890.21331479,1586.00066721
-890.36228746,1585.86625705
-890.51425399,1585.73540687
-890.66911311,1585.60811831
-890.82676354,1585.48439299
-890.98710401,1585.36423255
-891.15003327,1585.24763860
-891.31545003,1585.13461279
-891.48325304,1585.02515673
-891.65334102,1584.91927206
-891.82561271,1584.81696041
-891.99996733,1584.71822351
-892.17630864,1584.62306404
-892.35454293,1584.53148523
-892.53457652,1584.44349030
