tensor(-1.0575, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-1.1055, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.4562, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-1.1674, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.0294, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.0555, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-1.1348, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.4855, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-1.2889, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.1553, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.1861, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-1.1634, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.6485, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-1.2987, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.2622, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.2138, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-1.2268, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.7489, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-1.3263, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.4751, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.2306, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-1.2518, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.8357, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-1.2911, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.6063, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.2975, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-1.3119, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.8598, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-1.1795, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.6862, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.3909, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(5.8821e+11, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(6.0984e+11, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(4.6536e+11, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(3.7006e+11, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(7.4846e+11, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.3139, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(0.0481, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(1.0932, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(0.3103, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.6107, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.2400, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(0.3769, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(1.9945, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(1.2154, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.0130, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.3451, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(0.3199, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(1.6034, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(0.8978, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(0.1519, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.5405, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.0234, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(1.1950, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(0.4430, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(0.0113, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.6727, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.1757, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.7687, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(0.1208, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.1055, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.8033, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.4273, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.5565, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.2051, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.2727, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.7663, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.4521, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.2168, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.2016, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.5811, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(0.5795, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.7191, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.0015, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.1544, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.8294, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.4975, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.8058, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-0.0834, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.1721, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.8962, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.1420, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-0.9268, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.6263, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.4443, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.0047, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.3454, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-1.0078, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.3416, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.4812, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.0369, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.4269, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-1.0360, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.3503, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.5619, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.1327, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.6079, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-1.0679, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-0.0581, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.6562, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.1569, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(-0.8018, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(-1.1388, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(-0.2157, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(-0.7689, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-1.1619, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(2.6753e+11, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(3.1955e+11, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(3.6839e+11, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(2.1038e+11, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(4.7235e+11, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(1.5472, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(0.3041, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(0.6102, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(1.8902, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.0663, device='cuda:0', grad_fn=<MeanBackward0>), 4
tensor(3.8673, device='cuda:0', grad_fn=<MeanBackward0>), 0
tensor(1.0154, device='cuda:0', grad_fn=<MeanBackward0>), 1
tensor(1.2403, device='cuda:0', grad_fn=<MeanBackward0>), 2
tensor(3.8083, device='cuda:0', grad_fn=<MeanBackward0>), 3
tensor(-0.2091, device='cuda:0', grad_fn=<MeanBackward0>), 4
